binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,target,uniform corr 2,random choice 2,multicollinearity 2,uniform corr 1,multicollinearity 3,duplicate_2,random choice 7,pd qcut3,informative_1,random label num 14,multicollinearity 4,multicollinearity 1,outliers 1,correlated w target 2,outliers 2,pd qcut1,corr_feature_class,correlated w target 1,class,scaling_combined,random label num 4_label num lo 2,random label num 4_label num lo 3,random label num 4_label num lo 4,pd qcut2_Q2,pd qcut2_Q3,pd qcut2_Q4,random choice 4_North,random choice 4_South,random choice 4_West,semi_constant_1_q_const_0_1,semi_constant_1_q_const_0_2,semi_constant_2_q_const_0_1,semi_constant_2_q_const_0_2
0,0.002,0.318,0.001,0.001,0.302,0.291,0.001,0.007,0.001,-4.011917210243119,0.3549302192422521,1,0.5724205399531248,0.19719496876838005,-0.30892038691495766,-2.1494709706326964,0.11,0.093,-1.248891718662567,0.065,-0.5574758960025591,-1.5428770904555675,-0.5929286452323612,-4.452730161817363,-3.542026245582803,0,2.8843159072612448,-8.854087020766123,0.0,60325.85565455198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.016,0.006,0.502,0.201,0.001,0.291,0.108,0.571,0.155,0.828114311157734,0.13183037658083452,1,1.253139814065146,0.1627652013224677,-1.163973729601581,0.3024527305882493,0.41,0.188,0.1416551023145658,0.053,-0.9642715980334746,0.22189470218326746,0.5719651028161346,-8.242782782688199,4.968787648274715,1,1.8193006743196591,0.9031983167798149,1.0,25390.85294603721,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.007,0.001,-1.605714401713334,0.6494799708015511,0,0.3267412142428366,0.34536794307536656,1.0952641920344177,-0.787362050873328,0.102,0.244,0.4799055578893142,0.068,1.7766225235679047,-0.7921712333691397,1.4867714011637176,-0.035120272126332175,1.310044187519916,0,3.182899793220843,-0.5803969315712518,0.0,25390.85294603721,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.021,0.001,0.001,0.001,0.001,0.001,0.001,0.01,0.001,-8.943211902134983,0.007860060822378685,0,0.7147559329099764,0.07094652151287577,-0.27952531535032993,-4.543441462057407,0.11,0.093,-1.9105295703059597,0.072,-0.44506114211310527,-0.028955581348877088,0.05802027976614387,-8.242782782688199,2.167117369763362,0,3.0128238082523007,-8.854087020766123,0.0,25390.85294603721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.002,0.002,0.001,0.001,0.001,0.291,0.001,0.01,0.001,-1.9439237360293866,0.11574059042859358,0,-0.1336513495734708,0.5553817153302751,0.49342446110966437,-1.126952386009454,0.41,0.244,-0.8367587869003905,0.065,-0.207415897164885,-0.1952195412583285,-0.46692467946781446,-8.242782782688199,1.5039864421129951,0,1.2993288802345233,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.015,0.318,0.502,0.001,0.001,0.001,0.001,0.007,0.001,-1.1352662502001614,0.33925195741202097,1,3.0269228851639274,0.04999505806207712,1.7008676184061011,-0.7593534437699292,0.092,0.244,-0.9092819818066576,0.068,-3.0601734293842595,3.6179496155857667,-1.319840552145003,0.8620656678325218,5.928292876526456,0,4.082493872128699,2.6641409717401103,0.0,25390.85294603721,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.003,0.001,0.502,0.201,0.001,0.001,0.001,0.571,0.001,-4.026303226871289,0.012236778191752682,0,0.15918209464010227,0.23796552492847017,-0.03238909181060719,-2.1862024170571805,0.41,0.093,-1.4664279717207145,0.183,0.20034069654605619,-0.28959734788981084,1.5148543656280857,-8.242782782688199,2.2851728781142473,0,2.092458763222398,-3.614234590188487,0.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.001,0.001,0.001,0.302,0.291,0.001,0.01,0.001,-1.4858384311787667,0.34620038746282245,0,1.2044941504875613,0.11782345942001593,1.4122101536833398,-0.9613896346388332,0.41,0.244,-1.1871319279200092,0.183,1.0688696443588797,1.000743529982599,-0.9564456857704144,1.4547652234493937,3.424771973420907,0,4.73575032345321,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.007,0.001,-2.094210441226708,0.7412447727798199,1,-0.22560111722512446,0.4307931689486021,-0.9090896177471033,-0.946258381368779,0.41,0.244,0.9815184317762554,0.183,-0.9891409346048254,-1.0739555017023197,0.15886377798707457,-2.915057366903497,-3.542026245582803,0,4.700641880202303,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.003,0.318,0.502,0.001,0.001,0.001,0.001,0.005,0.155,2.6077471261174345,0.0010304322508349723,1,0.20530882429451958,0.8134932767758484,0.25447319763522724,0.9239000327237596,0.092,0.185,-1.377190146941394,0.072,0.22871978568249662,-0.5689504936434893,-0.3530776406860534,1.242273255850444,4.6077865273873,1,3.5280307183351614,-8.854087020766123,1.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.009,0.001,0.502,0.001,0.001,0.291,0.001,0.008,0.001,-0.4542590496088541,0.3723258708439727,1,-0.980958694938914,0.40318597294177727,-0.5840372124793489,-0.4463980032494711,0.41,0.188,-0.9458326583932422,0.065,0.6361125743326853,-1.246838684810817,-0.20070096608949886,-8.242782782688199,1.5628970153577704,0,1.9315207744056029,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.003,0.001,0.201,0.001,0.001,0.001,0.013,0.001,0.415413690094249,0.9176420120531689,0,0.42186678523045223,0.5023428725517198,-0.3453238509135848,0.1019085294677704,0.093,0.188,0.08488708859308192,0.06,-0.49662254864600697,0.5249336039150482,0.8873941689922648,-8.242782782688199,3.6847634140882723,0,1.2930623159412968,-5.831161035684063,1.0,36330.3775891321,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.005,0.318,0.001,0.001,0.001,0.001,0.001,0.571,0.001,-2.181746828916518,0.041382360927951625,1,-0.6954606062648925,0.05460693320357819,-0.4820047333126879,-0.8561067395854534,0.097,0.244,1.9311842233411438,0.06,-0.6629944173232867,-0.5013423541319983,0.3817668385706012,-0.9600849905490071,1.514708095175505,0,2.106645049683542,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.003,0.318,0.502,0.001,0.001,0.001,0.001,0.571,0.001,-1.6521233245133637,0.0010304322508349723,1,1.171251248950746,0.29293270471871424,-0.33196230053099196,-0.9875623056567523,0.41,0.244,-0.814051355223798,0.06,-0.11744686163504194,1.2968291791650952,-0.14901256934865512,-1.7919502916164816,5.024838332691676,0,1.739323162844298,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.021,0.002,0.502,0.201,0.302,0.001,0.001,0.005,0.001,3.1884622822839273,0.0010304322508349723,1,1.99086620065276,0.8620792482305824,-0.47510972562436765,1.2390859357282038,0.41,0.193,-1.0581452076855058,0.06,-0.2856592430721364,1.9491118964493857,-1.1533810078008326,3.155646391698883,7.40393983861614,0,6.640998212410551,-8.854087020766123,1.0,25390.85294603721,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.571,0.001,-3.417871168358757,0.20054263726430877,1,1.4117567457223759,0.10671738264538722,1.0898911906569686,-1.3825004275456174,0.102,0.093,2.2995086961218822,0.065,0.814503002571881,0.7800012586165964,-1.69113729661621,-5.32699340561323,4.56403359271356,0,2.4496924300110656,-4.694797382677563,0.0,25390.85294603721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.006,0.003,0.502,0.001,0.001,0.291,0.001,0.571,0.001,3.789067121371432,0.5818868749561331,1,0.5744576322418593,0.8650208741231808,1.3207558937181045,1.9440445272296278,0.41,0.193,2.018603478766064,0.183,1.3123454399358323,0.04621883810501768,0.9407536884233101,4.279374257970096,4.698144128546124,1,3.1147009691890877,-8.854087020766123,1.0,59333.98964854617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.002,0.318,0.001,0.201,0.001,0.001,0.001,0.012,0.002,0.9565431388558185,0.5615086546008313,1,1.9509786587405793,0.5820677764002162,-0.08196463567498152,0.2785208175355547,0.41,0.188,-0.46645607830159475,0.065,0.4456791395330618,1.4634745934266578,0.27649064755066244,-8.242782782688199,2.7073980757494067,1,4.487221189328241,3.987518383448461,0.0,25390.85294603721,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.004,0.001,0.001,0.001,0.001,0.001,0.571,0.001,-2.3669694925071827,0.0010304322508349723,0,-1.1316025589114147,0.07234024262425022,-0.061561487570346185,-0.7721300672997755,0.102,0.244,3.166705228078432,0.183,0.37199335852812354,-1.3151351145352632,-0.8002521920499519,-0.19388814993094194,0.0015325316223258056,0,3.9774773227938374,-3.1150902152580953,0.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.012,0.001,0.502,0.001,0.001,0.001,0.001,0.571,0.001,0.20006956827699396,0.642339979838598,1,0.6198947626464516,0.2056245215657147,0.23957010293051803,-0.012814400561458106,0.102,0.188,-0.017795777638104138,0.065,-0.2674644759474767,1.7196481866179567,0.035154151792289624,-0.8796433372631329,-0.617907945419637,0,0.7720759550903287,-8.854087020766123,1.0,47844.36569436875,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.014,0.318,0.502,0.201,0.001,0.001,0.001,0.003,0.001,0.2815604113622468,0.5587937589814762,1,-2.864306486268616,0.7430774211890747,1.097857180385283,-0.06063491024124035,0.096,0.188,-0.6401907603089994,0.056,1.1136436116623927,1.1185384605551525,0.35348006258633546,1.1732216868142455,-3.542026245582803,1,-1.5249457413961442,-4.642453795947188,0.0,25390.85294603721,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.006,0.01,0.001,0.001,0.302,0.001,0.001,0.571,0.001,3.285956865847143,0.8817922276059202,1,-2.864306486268616,0.9703692041359442,-0.9596300781150698,1.0852832689148577,0.41,0.193,-2.5028474689252995,0.183,-3.0601734293842595,-0.1534599257931229,0.5865447758663018,-8.242782782688199,2.295824317251313,0,-9.659111297319823,0.257831477899253,1.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.004,0.318,0.502,0.001,0.001,0.001,0.001,0.571,0.001,-3.5620111477316714,0.058032505788120525,0,-0.3664190891258417,0.18449463424927126,-0.9581129679948016,-1.4783541348069398,0.41,0.093,2.0926032438463285,0.068,-1.0537814431364412,0.804907597600416,0.14441414067569297,-8.242782782688199,-3.542026245582803,0,1.1212507533106948,2.687059820850509,0.0,42245.98746896873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.013,0.001,0.502,0.201,0.001,0.001,0.001,0.006,0.002,-2.995840722019704,0.0010304322508349723,1,-1.0638223629956705,0.7036672858078005,1.181058879829344,-1.6487431846039207,0.41,0.097,-1.058506662415183,0.062,1.3509535297216417,-1.0424332227468243,0.0010932038370703699,-8.242782782688199,2.045669738892923,0,-7.5944559631306525,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.01,0.001,0.502,0.001,0.001,0.291,0.108,0.571,0.155,-1.0085095347732804,0.7447319320499272,0,-0.31784149609881923,0.17365245117774109,-1.130450804289125,-0.5143222759704336,0.097,0.188,0.437673217356617,0.065,-0.31992286470107173,0.6203993927222594,1.1394020913664005,-0.28884372250971624,0.014091805640818578,0,2.1486895239705395,-8.854087020766123,0.0,33316.005928235696,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.004,0.005,0.001,0.201,0.001,0.001,0.001,0.005,0.001,0.904516978522908,0.6167463502279782,0,-0.2511246569762049,0.609748450263387,-1.0459483748172298,0.3602210979505417,0.096,0.188,0.3017741973473168,0.06,-1.1392677703979828,0.41417924496585545,-0.7183876003803009,-1.1975804684679918,5.159684653741298,0,4.560743624849442,2.5682999630922154,1.0,25390.85294603721,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.021,0.318,0.502,0.001,0.001,0.291,0.001,0.006,0.001,4.249001997374074,0.8883753906599636,1,-0.47819567664451523,0.9625183269268077,0.006000326298921573,1.9383879722964832,0.41,0.193,0.4209967428473269,0.056,0.08616412449054626,0.3185235189895846,0.0720304297094793,7.036653270714927,2.868850504871359,0,0.3343961453865212,1.2092363730949849,1.0,25390.85294603721,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.001,0.003,0.502,0.001,0.001,0.291,0.108,0.571,0.155,1.962447304733548,0.0010304322508349723,0,-0.13469075816176618,0.3190944654028509,-0.4203498368481693,0.8838455533174182,0.41,0.185,0.5164605471124514,0.061,0.1220193240742402,-0.39341064978920215,-0.1344206414076646,0.49808515769666084,3.1687218858053594,1,1.8509580260608556,-8.854087020766123,1.0,25390.85294603721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.004,0.003,0.001,0.001,0.001,0.001,0.001,0.571,0.001,-2.489671222921921,0.2367029137098019,0,-0.5449388782177542,0.3528558736610371,0.07593411935672699,-1.4068703035145278,0.11,0.097,-1.0185312142426044,0.053,0.2444028830083595,-0.2850686633581989,-0.3719519189422693,-8.242782782688199,-3.542026245582803,0,2.6379770014953654,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.011,0.001,0.502,0.201,0.302,0.001,0.001,0.571,0.001,2.866933114353782,0.7619235963127712,1,-0.009290309374621481,0.9152984206300442,-1.442629496102152,0.7691215199319633,0.41,0.193,-3.376195427553341,0.063,-0.9361676538684944,-0.9440747064154112,0.6720280380769706,-8.242782782688199,-3.542026245582803,0,-9.659111297319823,2.217688819683433,1.0,25390.85294603721,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.001,0.001,0.001,0.001,0.302,0.001,0.001,0.571,0.001,-4.395536964060661,0.027166706233708104,0,0.23980235632589014,0.013584265537330876,2.3837870265495082,-2.349358730004683,0.11,0.093,-1.3993235499437282,0.068,1.7668515984159459,0.23787278280228216,0.5379602206998978,-8.242782782688199,-3.542026245582803,0,3.9225716449770625,-4.771396706638496,0.0,25390.85294603721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.012,0.001,0.001,0.201,0.001,0.291,0.001,0.571,0.001,2.5925629762130313,0.9600076931273062,0,0.6004496738932488,0.9042501082185466,1.134945655927344,0.8753983302741724,0.102,0.185,-1.6773343787970687,0.068,-3.0601734293842595,0.9007603612883431,-0.7439867550372973,-8.242782782688199,-3.542026245582803,1,1.5512678409278717,-8.854087020766123,1.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.006,0.318,0.001,0.201,0.001,0.001,0.001,0.01,0.001,1.083197705236904,0.0010304322508349723,0,-1.2512733714004598,0.9232415814634952,-0.9574913027460092,0.43356823535641886,0.097,0.185,0.2286550428824241,0.053,-0.6830011866620093,-0.7319290464390188,0.38459298739493736,1.6074827711801358,6.451178967943341,0,1.900408282065981,-8.854087020766123,1.0,29337.337909164216,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.007,0.318,0.001,0.001,0.001,0.001,0.001,0.01,0.001,3.267364942195064,0.8510747087809725,0,-2.113733038356429,0.9291323447084802,0.04327701881573394,1.6677503754218048,0.41,0.193,1.7817163927762294,0.183,-0.32631412277401217,-1.90329241466211,0.8758471415981355,3.559810307774198,-0.3211734000685946,0,7.844965995941098,-8.854087020766123,1.0,45099.60513993862,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.003,0.002,0.502,0.201,0.001,0.001,0.001,0.571,0.001,-2.091825739752922,0.10206380797114001,0,-1.5298597613145855,0.3161006254857168,0.25170561734497,-0.9116519713218493,0.41,0.244,1.2242701016789117,0.053,0.2049141995625446,-1.6120730205571379,-0.45902879964701,-8.242782782688199,1.947672699474924,0,4.166238821747467,-8.854087020766123,0.0,64617.57422690457,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.013,0.502,0.001,0.001,0.001,0.001,0.571,0.155,2.502001091725201,0.0010304322508349723,0,-1.6385339925166358,0.533340215875347,1.592072789358824,1.0296428768619732,0.41,0.185,-0.25289253930109845,0.061,1.3393583248207692,-0.9176443453093522,0.3221387540565184,7.892496615633972,-3.542026245582803,1,3.2262361537333994,1.6917131181676153,0.0,46678.587311216696,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.009,0.002,0.001,0.001,0.001,0.001,0.001,0.571,0.001,-1.9710317784533489,0.20542491496262416,1,0.8736050193805176,0.07811022653228057,1.272329690484214,-1.165629462882507,0.41,0.244,-1.0253401324552434,0.06,-3.0601734293842595,1.0573492818726673,-0.7488205951560274,-2.567659091186167,6.890531335573545,0,-3.046530981448485,-3.037459311779151,0.0,25390.85294603721,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.001,0.502,0.001,0.302,0.001,0.001,0.571,0.001,3.8621367632737336,0.9275175973599246,1,0.11046597878716291,0.0019959253876901182,-0.25060262393482813,1.5737135144740244,0.41,0.193,-0.9128022801866507,0.061,-0.04402399117998394,0.29871811971476975,-0.285379303617059,3.9659893795829944,1.8481075733592967,1,5.1906296479251,-8.854087020766123,1.0,25390.85294603721,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.01,0.318,0.001,0.001,0.001,0.001,0.001,0.571,0.001,2.3829220340138764,0.8194443477431484,0,1.4752192692036943,0.3928328319869773,1.861255051835206,1.1811809723318265,0.41,0.185,1.2484471605293153,0.183,2.6507292713606616,0.6345401001754815,1.084642423348613,3.2440721524220866,5.623554604315826,0,0.030555939911918184,-8.854087020766123,1.0,45674.144987950036,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.003,0.002,0.001,0.001,0.001,0.291,0.001,0.571,0.001,1.5926713103401515,0.8382334590044815,1,0.38645528906813276,0.8680561842512757,0.14169826057586946,0.555777598464134,0.41,0.185,-0.6098566145963367,0.183,0.47459363088652384,-0.9938124454579201,-0.7207508188272089,-3.513462275605482,-0.7373750198792715,1,-1.379422729481223,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.009,0.002,0.001,0.001,0.001,0.001,0.001,0.013,0.001,0.9587877949249416,0.819735702428334,1,1.313029084410039,0.8708204342876869,1.8663113275908212,-0.00016253650167286082,0.11,0.188,-2.4939113793970513,0.183,1.8327838744889111,-0.9978732676221033,-1.027956033607721,-1.993258222735055,5.530527712113163,1,-0.6233531203144467,2.038455441053856,1.0,59565.44759640895,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.021,0.318,0.001,0.201,0.001,0.291,0.001,0.005,0.001,2.6851262185903293,0.8295966221264254,1,-1.7060636235464819,0.9747238110023,-0.284368569591713,1.04595911344865,0.41,0.244,-0.7544054647204922,0.183,-0.9085823932164631,-0.5090898389791202,1.228051719602754,-0.9499152003283544,5.981259776636875,1,1.676210660940163,1.31297931175566,1.0,51628.89498872409,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.021,0.318,0.502,0.001,0.001,0.291,0.108,0.571,0.155,-2.555320523022854,0.48558395151071054,1,-1.5864615675936704,0.3254886058871608,1.590038774283331,-1.0057879156263654,0.41,0.097,2.1106427757689454,0.068,1.5899759368867992,-2.399444465504941,-1.0684454770469196,-8.242782782688199,3.9953077456786676,0,-1.48625605603524,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.001,0.001,0.001,0.302,0.001,0.001,0.571,0.001,-2.3135270247711146,0.0010304322508349723,0,0.3181723261936376,0.49820249941262235,0.48120871667266335,-1.304245442393254,0.41,0.244,-0.8708648146899605,0.183,0.3885220536949429,0.45687918981513775,-4.925095856884012,-1.4117226860053598,0.37319681238442204,0,2.337906342667723,-8.854087020766123,0.0,49552.940632719154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.008,0.002,0.001,0.001,0.001,0.291,0.001,0.009,0.001,3.006867277325964,0.5925747903290975,1,-2.864306486268616,0.9401974064576843,-0.9520107592205623,1.2492900789642305,0.092,0.193,-0.3695947939124389,0.065,-0.23187510643766152,0.18081325239829593,4.128221354460965,4.719588394179528,1.498725778773848,1,1.9936685481302059,0.9459684787865822,1.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.007,0.318,0.001,0.001,0.001,0.001,0.001,0.009,0.001,1.3324832823621213,0.768051506342722,1,-1.1889622205717039,0.7651859718735535,-1.1077261424303313,0.5923963007810358,0.093,0.244,0.5361339931693785,0.065,-0.6727265832617884,-1.5603275972340702,-0.14793689352899128,0.9581927805150631,2.882895938806688,0,-9.659111297319823,-8.854087020766123,1.0,52379.00041032887,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.002,0.001,0.001,0.001,0.001,0.002,0.571,0.001,-2.053294862841338,0.7913974190187092,0,0.14820593597214232,0.2059141276593598,-1.2936063378590545,-0.9805954084512357,0.41,0.244,0.5941732545005254,0.063,-1.1532127033965656,0.5041265956389795,1.2127383206211655,-8.242782782688199,2.315529143345162,0,-2.074836084878699,-3.2514627543023584,0.0,47476.536035616205,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.002,0.007,0.001,0.001,0.001,0.001,0.001,0.571,0.001,-3.150977957997145,0.0886932703235579,1,0.4912528187687393,0.08848280441798584,0.06050545216380372,-1.7319735281935862,0.11,0.097,-1.1367004782974341,0.183,-3.0601734293842595,0.5053597339464476,-4.925095856884012,-8.242782782688199,4.422223519026379,0,2.7652912477707963,-8.854087020766123,0.0,41904.76979895068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.007,0.001,0.502,0.001,0.302,0.001,0.001,0.571,0.001,2.178364985925631,0.0010304322508349723,1,-0.353966813910382,0.7475558931145374,-0.062497826534528386,0.8433695093624853,0.096,0.185,-0.5076584767190596,0.183,0.7603950126034552,0.008315398709669781,-1.3814001657303792,-8.242782782688199,3.0365850782766604,0,-0.47592364408080057,2.7524017398845935,0.0,25390.85294603721,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.013,0.002,0.502,0.201,0.001,0.001,0.001,0.571,0.001,-2.0580126317989786,0.08045443983396744,1,0.7858416145030838,0.8892453643997349,1.4455356877976113,-0.9914380184957665,0.102,0.244,0.5315543850778757,0.068,1.8062005722169159,0.8907777948873113,1.1584938811649852,-0.2824487496041226,0.5281399829646345,0,2.195682553794574,-0.9506679658843191,0.0,38735.40330300544,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.004,0.502,0.001,0.302,0.291,0.003,0.571,0.001,1.8081248169869335,0.7322954559680818,0,0.5741865774575385,0.9027771743584386,0.09567253310149862,0.665287214076107,0.41,0.244,-0.5453293345176395,0.061,-0.6712153523557498,-0.28147849237724587,1.987413956806534,-0.30204533362524777,-3.542026245582803,0,0.19741470755690238,-8.854087020766123,1.0,25390.85294603721,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
